Date;Day;mean_temp_7.5cm;Simulated_WC_theta;Simulated leaching [mm];pF_from_theta
29.06.2018;8,522;30.00;0.1407;2.5447;1.76287
30.06.2018;8,523;30.45;0.1275;2.3944;1.79852
01.07.2018;8,524;30.35;0.1628;2.2586;1.76033
02.07.2018;8,525;30.35;0.1411;2.1353;1.77955
03.07.2018;8,526;30.45;0.1601;2.0229;1.75763
04.07.2018;8,527;30.40;0.1393;1.9212;1.78106
05.07.2018;8,528;30.40;0.1265;1.8442;1.80731
06.07.2018;8,529;30.95;0.1180;1.9437;1.83078
07.07.2018;8,530;30.65;0.1117;2.8507;1.85098
08.07.2018;8,531;29.45;0.1207;4.5044;1.83949
09.07.2018;8,532;30.15;0.1375;5.2749;1.81860
10.07.2018;8,533;29.80;0.1754;5.1959;1.76251
11.07.2018;8,534;29.95;0.1453;4.8572;1.77139
12.07.2018;8,535;29.95;0.1302;4.4883;1.79769
13.07.2018;8,536;29.75;0.1635;4.1507;1.76031
14.07.2018;8,537;29.70;0.1522;3.8567;1.76283
15.07.2018;8,538;29.55;0.1425;3.6043;1.77624
16.07.2018;8,539;28.40;0.1491;3.3875;1.77202
17.07.2018;8,540;27.95;0.1954;3.1996;1.70758
18.07.2018;8,541;27.85;0.2427;3.0340;1.60025
19.07.2018;8,542;27.40;0.2967;2.8851;1.50970
20.07.2018;8,543;28.10;0.1728;2.7489;1.69180
21.07.2018;8,544;29.10;0.1493;2.6224;1.74599
22.07.2018;8,545;28.95;0.1338;2.5073;1.78376
23.07.2018;8,546;29.35;0.1235;7.1227;1.81240
24.07.2018;8,547;29.70;0.1161;20.0981;1.83542
25.07.2018;8,548;29.40;0.1160;16.7733;1.84234
26.07.2018;8,549;28.35;0.1454;13.5213;1.80500
27.07.2018;8,550;28.45;0.1921;11.1978;1.73023
28.07.2018;8,551;28.70;0.2052;9.4837;1.66815
29.07.2018;8,552;28.85;0.1582;8.1757;1.72552
30.07.2018;8,553;29.20;0.1762;7.1494;1.71723
31.07.2018;8,554;28.90;0.1457;6.3257;1.75689
01.08.2018;8,555;29.55;0.1307;5.6520;1.79159
02.08.2018;8,556;30.15;0.1211;5.0922;1.81903
03.08.2018;8,557;29.55;0.1143;4.6210;1.84115
04.08.2018;8,558;29.45;0.1093;4.2210;1.85920
05.08.2018;8,559;29.75;0.1052;3.8854;1.87478
06.08.2018;8,560;29.65;0.1017;3.6258;1.88908
07.08.2018;8,561;29.95;0.2530;3.4867;1.62791
08.08.2018;8,562;30.45;0.1615;3.5348;1.71239
09.08.2018;8,563;29.35;0.1379;3.7736;1.76832
10.08.2018;8,564;29.00;0.1380;4.0528;1.78214
11.08.2018;8,565;29.00;0.1275;4.1943;1.80727
12.08.2018;8,566;29.30;0.1194;4.1596;1.82890
13.08.2018;8,567;28.40;0.1131;4.0067;1.84816
14.08.2018;8,568;28.80;0.1093;3.7995;1.86188
15.08.2018;8,569;28.60;0.1075;3.5874;1.87105
16.08.2018;8,570;28.90;0.1070;3.4318;1.87656
17.08.2018;8,571;28.80;0.1035;3.4398;1.88914
18.08.2018;8,572;29.10;0.1005;3.7011;1.90049
19.08.2018;8,573;29.55;0.0977;4.0886;1.91184
20.08.2018;8,574;30.55;0.0948;4.3251;1.92393
21.08.2018;8,575;30.40;0.0917;4.3185;1.93866
22.08.2018;8,576;28.80;0.1146;4.1515;1.88772
23.08.2018;8,577;29.05;0.1455;3.9163;1.84189
24.08.2018;8,578;28.70;0.2038;3.6656;1.73282
25.08.2018;8,579;28.40;0.1541;3.4228;1.74103
26.08.2018;8,580;28.00;0.1603;3.1972;1.74318
27.08.2018;8,581;28.20;0.1878;2.9910;1.70661
28.08.2018;8,582;28.30;0.1496;2.8038;1.74677
29.08.2018;8,583;27.75;0.1346;2.6342;1.78197
30.08.2018;8,584;27.70;0.1324;2.4805;1.79625
31.08.2018;8,585;28.40;0.1238;2.3408;1.81834
01.09.2018;8,586;29.65;0.1166;2.2137;1.83821
02.09.2018;8,587;30.25;0.1108;2.0976;1.85633
03.09.2018;8,588;29.55;0.1061;1.9914;1.87284
04.09.2018;8,589;29.45;0.1465;1.8938;1.81412
05.09.2018;8,590;29.40;0.1973;1.8041;1.72679
06.09.2018;8,591;30.00;0.1537;1.7217;1.74220
07.09.2018;8,592;31.05;0.1345;1.6466;1.78152
08.09.2018;8,593;29.95;0.2374;1.5807;1.63116
09.09.2018;8,594;29.50;0.1652;1.5294;1.70840
10.09.2018;8,595;30.05;0.1480;1.5044;1.75147
11.09.2018;8,596;29.85;0.1332;1.5254;1.78665
12.09.2018;8,597;29.30;0.1234;1.6139;1.81358
13.09.2018;8,598;29.75;0.1266;1.7721;1.81624
14.09.2018;8,599;30.00;0.1269;1.9643;1.82138
15.09.2018;8,600;29.80;0.2270;2.1328;1.67259
16.09.2018;8,601;30.60;0.1572;2.2480;1.72402
17.09.2018;8,602;30.55;0.1362;2.3662;1.77366
18.09.2018;8,603;30.30;0.1282;2.7160;1.79991
19.09.2018;8,604;29.70;0.1680;3.5320;1.75563
20.09.2018;8,605;29.90;0.2319;4.3761;1.63062
21.09.2018;8,606;29.35;0.2482;4.6972;1.58679
22.09.2018;8,607;29.10;0.1596;4.6074;1.71453
23.09.2018;8,608;29.20;0.1386;4.3628;1.76737
24.09.2018;8,609;30.00;0.1266;4.1123;1.80146
25.09.2018;8,610;30.80;0.1182;3.9436;1.82750
26.09.2018;8,611;31.45;0.1118;4.2560;1.84903
27.09.2018;8,612;31.35;0.1068;8.3369;1.86730
28.09.2018;8,613;30.85;0.1028;11.4894;1.88319
29.09.2018;8,614;30.75;0.0999;10.5009;1.89583
30.09.2018;8,615;30.45;0.0971;9.0757;1.90881
01.10.2018;8,616;30.85;0.0944;7.8740;1.92140
02.10.2018;8,617;30.25;0.0918;6.9046;1.93422
03.10.2018;8,618;30.60;0.0907;6.1182;1.94059
04.10.2018;8,619;30.20;0.0884;5.4719;1.95366
05.10.2018;8,620;30.40;0.0863;4.9335;1.96619
06.10.2018;8,621;30.50;0.0842;4.4794;1.98095
07.10.2018;8,622;30.45;0.0822;4.0921;1.99682
08.10.2018;8,623;30.50;0.0801;3.7587;2.01701
09.10.2018;8,624;31.10;0.0782;3.4690;2.04038
10.10.2018;8,625;30.90;0.0764;3.2155;2.06850
11.10.2018;8,626;30.65;0.0750;2.9920;2.09357
12.10.2018;8,627;30.80;0.0740;2.7937;2.10300
13.10.2018;8,628;31.15;0.0733;2.6168;2.11027
14.10.2018;8,629;30.25;0.0726;2.4581;2.11664
15.10.2018;8,630;30.95;0.0721;2.3152;2.12238
16.10.2018;8,631;31.35;0.0790;2.1859;2.01631
17.10.2018;8,632;31.35;0.0773;2.0683;2.02695
18.10.2018;8,633;30.80;0.1255;1.9612;1.92150
19.10.2018;8,634;30.10;0.1699;1.8631;1.83910
20.10.2018;8,635;30.10;0.1492;1.7731;1.80617
21.10.2018;8,636;29.60;0.1342;1.6902;1.80659
22.10.2018;8,637;28.80;0.2482;1.6137;1.61308
23.10.2018;8,638;29.70;0.1600;1.5430;1.71479
24.10.2018;8,639;30.00;0.1374;1.4773;1.76972
25.10.2018;8,640;29.80;0.1438;1.4162;1.77420
26.10.2018;8,641;30.00;0.1309;1.3593;1.79981
27.10.2018;8,642;29.60;0.1213;1.3062;1.82299
28.10.2018;8,643;29.15;0.1144;1.2565;1.84326
29.10.2018;8,644;29.00;0.1092;1.2099;1.86094
30.10.2018;8,645;28.45;0.1047;1.1662;1.87733
31.10.2018;8,646;27.90;0.1008;1.1251;1.89271
01.11.2018;8,647;27.25;0.0973;1.0864;1.90771
02.11.2018;8,648;26.95;0.0939;1.0499;1.92344
03.11.2018;8,649;27.15;0.0908;1.0156;1.93931
04.11.2018;8,650;27.40;0.0881;0.9835;1.95514
05.11.2018;8,651;28.15;0.0855;0.9552;1.97211
06.11.2018;8,652;28.60;0.0832;0.9355;1.98979
07.11.2018;8,653;28.95;0.0811;0.9376;2.00922
08.11.2018;8,654;29.40;0.0791;0.9908;2.03302
09.11.2018;8,655;28.40;0.1891;1.1389;1.80805
10.11.2018;8,656;28.20;0.1905;1.4021;1.71805
11.11.2018;8,657;29.10;0.1497;1.7194;1.74808
12.11.2018;8,658;29.15;0.1323;1.9810;1.78672
13.11.2018;8,659;29.15;0.1220;2.1302;1.81591
14.11.2018;8,660;29.45;0.1147;2.1787;1.83928
15.11.2018;8,661;29.35;0.1536;2.1614;1.78912
16.11.2018;8,662;29.70;0.1372;2.1073;1.79967
17.11.2018;8,663;29.95;0.1249;2.0352;1.81853
18.11.2018;8,664;29.90;0.1168;1.9558;1.83821
19.11.2018;8,665;29.45;0.1106;1.8748;1.85696
20.11.2018;8,666;29.65;0.1058;1.7954;1.87372
21.11.2018;8,667;29.70;0.1016;1.7190;1.88966
22.11.2018;8,668;29.45;0.0980;1.6465;1.90474
23.11.2018;8,669;28.75;0.0949;1.5781;1.91881
24.11.2018;8,670;28.40;0.0921;1.5140;1.93256
25.11.2018;8,671;27.95;0.0895;1.4543;1.94686
26.11.2018;8,672;27.90;0.0867;1.3997;1.96414
27.11.2018;8,673;27.30;0.0841;1.3510;1.98281
28.11.2018;8,674;26.25;0.1010;1.3097;1.92038
29.11.2018;8,675;27.50;0.0996;1.2778;1.92334
30.11.2018;8,676;28.60;0.0972;1.2578;1.93100
01.12.2018;8,677;28.65;0.0945;1.2521;1.94022
02.12.2018;8,678;29.10;0.0920;1.2621;1.94963
03.12.2018;8,679;29.35;0.0891;1.2874;1.96186
04.12.2018;8,680;29.20;0.0864;1.3249;1.97592
05.12.2018;8,681;29.45;0.0836;1.3686;1.99405
06.12.2018;8,682;30.05;0.0812;1.4115;2.01303
07.12.2018;8,683;29.40;0.0788;1.4473;2.03984
08.12.2018;8,684;28.70;0.0813;1.4718;2.00162
09.12.2018;8,685;28.40;0.0801;1.4834;2.01040
10.12.2018;8,686;28.50;0.0785;1.4826;2.02599
11.12.2018;8,687;29.30;0.0768;1.4710;2.04579
12.12.2018;8,688;29.00;0.0749;1.4510;2.08003
13.12.2018;8,689;28.00;0.0735;1.4245;2.11005
14.12.2018;8,690;28.00;0.0727;1.3936;2.11893
15.12.2018;8,691;28.10;0.0720;1.3596;2.12573
16.12.2018;8,692;28.55;0.0715;1.3239;2.13153
17.12.2018;8,693;28.70;0.0710;1.2873;2.13670
18.12.2018;8,694;28.15;0.0706;1.2505;2.14146
19.12.2018;8,695;28.55;0.0702;1.2140;2.14589
20.12.2018;8,696;29.00;0.0698;1.1781;2.14987
21.12.2018;8,697;29.55;0.0695;1.1430;2.15357
22.12.2018;8,698;30.45;0.0692;1.1090;2.15703
23.12.2018;8,699;29.95;0.0690;1.0760;2.16024
24.12.2018;8,700;29.55;0.0687;1.0442;2.16331
25.12.2018;8,701;29.20;0.0685;1.0135;2.16648
26.12.2018;8,702;28.70;0.0683;0.9840;2.16941
27.12.2018;8,703;28.90;0.0681;0.9557;2.17183
28.12.2018;8,704;29.55;0.0679;0.9285;2.17429
29.12.2018;8,705;28.60;0.0677;0.9025;2.17683
30.12.2018;8,706;28.45;0.0676;0.8774;2.17929
31.12.2018;8,707;28.10;0.0674;0.8535;2.18144
01.01.2019;8,708;26.80;0.0673;0.8305;2.18389
02.01.2019;8,709;26.95;0.0671;0.8084;2.18629
03.01.2019;8,710;27.70;0.0670;0.7872;2.18863
04.01.2019;8,711;27.20;0.0668;0.7669;2.19075
05.01.2019;8,712;24.95;0.0667;0.7475;2.19289
06.01.2019;8,713;22.90;0.0666;0.7288;2.19489
07.01.2019;8,714;22.70;0.0665;0.7108;2.19701
08.01.2019;8,715;23.50;0.0664;0.6935;2.19908
09.01.2019;8,716;24.15;0.0662;0.6770;2.20099
10.01.2019;8,717;24.65;0.0661;0.6610;2.20280
11.01.2019;8,718;24.95;0.0660;0.6457;2.20447
12.01.2019;8,719;24.90;0.0659;0.6309;2.20606
13.01.2019;8,720;26.45;0.0658;0.6167;2.20788
14.01.2019;8,721;26.45;0.0657;0.6030;2.20967
15.01.2019;8,722;26.25;0.0656;0.5899;2.21158
16.01.2019;8,723;26.25;0.0656;0.5771;2.21333
17.01.2019;8,724;26.05;0.0655;0.5649;2.21505
18.01.2019;8,725;26.40;0.0654;0.5531;2.21665
19.01.2019;8,726;26.70;0.0653;0.5416;2.21832
20.01.2019;8,727;26.70;0.0652;0.5306;2.21995
21.01.2019;8,728;27.85;0.0651;0.5199;2.22163
22.01.2019;8,729;28.30;0.0651;0.5096;2.22330
23.01.2019;8,730;28.75;0.0650;0.4997;2.22484
24.01.2019;8,731;28.70;0.0649;0.4900;2.22366
25.01.2019;8,732;28.15;0.0649;0.4807;2.22342
26.01.2019;8,733;28.85;0.0648;0.4717;2.22428
27.01.2019;8,734;29.95;0.0648;0.4629;2.22519
28.01.2019;8,735;28.40;0.0647;0.4545;2.22618
29.01.2019;8,736;27.00;0.0647;0.4463;2.22690
30.01.2019;8,737;27.70;0.0646;0.4383;2.22782
31.01.2019;8,738;27.50;0.0646;0.4305;2.22903
01.02.2019;8,739;26.35;0.0645;0.4230;2.22987
02.02.2019;8,740;25.25;0.0644;0.4158;2.23084
03.02.2019;8,741;25.35;0.0644;0.4087;2.23213
04.02.2019;8,742;25.80;0.0643;0.4018;2.23374
05.02.2019;8,743;24.95;0.0643;0.3951;2.23476
06.02.2019;8,744;24.65;0.0642;0.3886;2.23581
07.02.2019;8,745;24.85;0.0642;0.3823;2.23693
08.02.2019;8,746;25.55;0.0641;0.3762;2.23811
09.02.2019;8,747;26.50;0.0641;0.3702;2.23881
10.02.2019;8,748;26.40;0.0640;0.3644;2.23912
11.02.2019;8,749;27.70;0.0640;0.3587;2.23994
12.02.2019;8,750;29.05;0.0640;0.3532;2.24046
13.02.2019;8,751;30.15;0.0639;0.3478;2.24114
14.02.2019;8,752;30.30;0.0639;0.3426;2.24161
15.02.2019;8,753;30.50;0.0638;0.3374;2.24204
16.02.2019;8,754;30.20;0.0638;0.3325;2.24253
17.02.2019;8,755;30.80;0.0638;0.3276;2.24316
18.02.2019;8,756;31.05;0.0637;0.3229;2.24389
19.02.2019;8,757;29.95;0.0637;0.3182;2.24397
20.02.2019;8,758;30.15;0.0637;0.3137;2.24466
21.02.2019;8,759;30.80;0.0636;0.3093;2.24559
22.02.2019;8,760;31.55;0.0636;0.3050;2.24673
23.02.2019;8,761;31.50;0.0636;0.3008;2.24726
24.02.2019;8,762;31.90;0.0635;0.2967;2.24906
25.02.2019;8,763;30.70;0.0763;0.2926;2.11043
26.02.2019;8,764;27.45;0.1960;0.2887;1.89079
27.02.2019;8,765;28.60;0.1502;0.2849;1.80937
28.02.2019;8,766;29.50;0.1317;0.2811;1.80916
01.03.2019;8,767;29.70;0.1368;0.2774;1.80233
02.03.2019;8,768;30.20;0.1255;0.2739;1.82201
03.03.2019;8,769;29.75;0.1163;0.2703;1.84280
04.03.2019;8,770;27.45;0.1087;0.2669;1.86456
05.03.2019;8,771;28.25;0.1036;0.2635;1.88183
06.03.2019;8,772;29.40;0.0995;0.2602;1.89804
07.03.2019;8,773;31.00;0.0958;0.2570;1.91424
08.03.2019;8,774;32.10;0.0923;0.2538;1.93154
09.03.2019;8,775;33.10;0.0884;0.2507;1.95519
10.03.2019;8,776;34.15;0.0845;0.2477;1.98697
11.03.2019;8,777;34.70;0.0807;0.2447;2.03935
12.03.2019;8,778;35.50;0.0784;0.2418;2.06532
13.03.2019;8,779;35.50;0.0769;0.2389;2.07690
14.03.2019;8,780;35.05;0.0757;0.2361;2.08609
15.03.2019;8,781;34.90;0.0748;0.2334;2.09408
16.03.2019;8,782;35.10;0.0740;0.2307;2.10125
17.03.2019;8,783;35.50;0.0733;0.2281;2.10757
18.03.2019;8,784;34.80;0.0728;0.2255;2.11322
19.03.2019;8,785;31.75;0.0722;0.2229;2.11881
20.03.2019;8,786;32.05;0.0732;0.2204;2.07110
21.03.2019;8,787;33.05;0.0717;0.2180;2.11758
22.03.2019;8,788;32.25;0.0712;0.2156;2.12897
23.03.2019;8,789;34.55;0.0708;0.2132;2.13451
24.03.2019;8,790;35.05;0.0704;0.2109;2.13900
25.03.2019;8,791;31.40;0.0749;0.2086;2.04560
26.03.2019;8,792;28.40;0.1589;0.2064;1.88274
27.03.2019;8,793;31.15;0.1391;0.2042;1.85364
28.03.2019;8,794;33.35;0.1254;0.2020;1.84945
29.03.2019;8,795;31.50;0.1161;0.1999;1.85754
30.03.2019;8,796;31.10;0.2064;0.1978;1.73233
31.03.2019;8,797;32.65;0.1531;0.1958;1.74306
01.04.2019;8,798;32.50;0.1328;0.1937;1.78483
02.04.2019;8,799;32.60;0.1217;0.1918;1.81575
03.04.2019;8,800;31.25;0.1143;0.1898;1.83983
04.04.2019;8,801;31.20;0.1202;0.1879;1.83522
05.04.2019;8,802;32.00;0.1143;0.1860;1.85202
06.04.2019;8,803;32.75;0.1088;0.1842;1.86824
07.04.2019;8,804;33.40;0.1040;0.1824;1.88390
08.04.2019;8,805;32.90;0.1102;0.1806;1.87276
09.04.2019;8,806;34.35;0.1057;0.1788;1.88592
10.04.2019;8,807;35.45;0.1010;0.1771;1.90105
11.04.2019;8,808;36.30;0.0966;0.1754;1.91761
12.04.2019;8,809;36.75;0.0923;0.1737;1.93641
13.04.2019;8,810;36.90;0.0882;0.1720;1.95939
14.04.2019;8,811;37.35;0.0847;0.1704;1.98520
15.04.2019;8,812;36.10;0.0812;0.1688;2.02341
16.04.2019;8,813;36.75;0.0789;0.1673;2.05164
17.04.2019;8,814;37.20;0.0770;0.1657;2.07585
18.04.2019;8,815;35.30;0.0889;0.1642;1.96029
19.04.2019;8,816;36.05;0.0863;0.1627;1.97015
20.04.2019;8,817;37.40;0.0834;0.1612;1.98596
21.04.2019;8,818;37.60;0.0799;0.1598;2.01465
22.04.2019;8,819;36.30;0.0764;0.1584;2.07276
23.04.2019;8,820;31.75;0.1667;0.1570;1.85371
24.04.2019;8,821;33.80;0.1426;0.1556;1.82790
25.04.2019;8,822;34.65;0.1272;0.1543;1.82969
26.04.2019;8,823;35.65;0.1171;0.1530;1.84498
27.04.2019;8,824;35.70;0.1098;0.1518;1.86347
28.04.2019;8,825;36.20;0.1042;0.1506;1.88131
29.04.2019;8,826;36.70;0.0997;0.1495;1.89854
30.04.2019;8,827;37.30;0.0955;0.1484;1.91621
01.05.2019;8,828;37.45;0.0915;0.1475;1.93669
02.05.2019;8,829;37.85;0.0876;0.1468;1.96172
03.05.2019;8,830;37.75;0.0841;0.1464;1.99001
04.05.2019;8,831;36.15;0.0809;0.1466;2.02674
05.05.2019;8,832;36.95;0.0787;0.1476;2.05313
06.05.2019;8,833;35.80;0.0770;0.1500;2.07500
07.05.2019;8,834;32.25;0.2383;0.1545;1.71349
08.05.2019;8,835;32.05;0.1584;0.1623;1.72410
09.05.2019;8,836;30.35;0.1683;0.1747;1.72736
10.05.2019;8,837;29.50;0.1929;0.1935;1.69292
11.05.2019;8,838;30.25;0.1511;0.2203;1.74121
12.05.2019;8,839;31.10;0.1334;0.2560;1.78268
13.05.2019;8,840;30.90;0.1227;0.3001;1.81321
14.05.2019;8,841;29.80;0.2547;0.3504;1.59798
15.05.2019;8,842;30.25;0.1605;0.4034;1.71299
16.05.2019;8,843;30.40;0.1430;0.4549;1.75989
17.05.2019;8,844;30.90;0.1464;0.5015;1.76846
18.05.2019;8,845;31.30;0.1321;0.5409;1.79565
19.05.2019;8,846;32.00;0.1217;0.5723;1.82080
20.05.2019;8,847;32.95;0.1140;0.5958;1.84331
21.05.2019;8,848;33.15;0.1077;0.6124;1.86438
22.05.2019;8,849;30.75;0.2134;0.6237;1.71616
23.05.2019;8,850;30.05;0.1560;0.6438;1.73342
24.05.2019;8,851;29.30;0.3095;0.8717;1.48913
25.05.2019;8,852;30.65;0.1637;2.3176;1.70436
26.05.2019;8,853;31.35;0.1388;4.3712;1.76514
27.05.2019;8,854;31.10;0.1263;4.9778;1.80102
28.05.2019;8,855;30.45;0.1180;8.9858;1.82731
29.05.2019;8,856;30.65;0.2099;19.6761;1.70612
30.05.2019;8,857;30.10;0.2098;16.6796;1.65331
31.05.2019;8,858;30.40;0.2121;13.4360;1.64597
01.06.2019;8,859;30.75;0.1667;11.1008;1.71012
02.06.2019;8,860;31.20;0.1412;9.3799;1.76268
03.06.2019;8,861;31.45;0.1364;8.0698;1.78314
04.06.2019;8,862;31.80;0.1257;7.0481;1.81003
05.06.2019;8,863;31.15;0.1492;6.2733;1.78373
06.06.2019;8,864;31.20;0.1600;5.9577;1.76358
07.06.2019;8,865;31.20;0.1390;6.6869;1.78319
08.06.2019;8,866;31.35;0.1266;7.8039;1.80797
09.06.2019;8,867;31.80;0.1183;7.9148;1.83056
10.06.2019;8,868;32.10;0.1122;7.3486;1.85014
11.06.2019;8,869;32.30;0.1070;6.6413;1.86831
12.06.2019;8,870;32.90;0.1028;5.9776;1.88437
13.06.2019;8,871;32.00;0.1658;5.3967;1.79457
14.06.2019;8,872;31.60;0.1425;4.8976;1.79403
15.06.2019;8,873;32.80;0.1279;4.4705;1.81100
16.06.2019;8,874;31.65;0.1508;4.1049;1.78275
17.06.2019;8,875;31.35;0.1356;3.7918;1.79818
18.06.2019;8,876;32.15;0.1243;3.5235;1.81848
19.06.2019;8,877;33.30;0.1161;3.2932;1.83943
20.06.2019;8,878;33.90;0.1098;3.0947;1.85884
21.06.2019;8,879;34.60;0.1046;2.9225;1.87722
22.06.2019;8,880;35.05;0.1001;2.7712;1.89473
23.06.2019;8,881;33.55;0.0983;2.6365;1.90335
24.06.2019;8,882;31.50;0.2374;2.5146;1.68110
25.06.2019;8,883;31.70;0.2134;2.4027;1.64189
26.06.2019;8,884;31.10;0.1547;2.2988;1.72766
27.06.2019;8,885;30.90;0.1345;2.2017;1.77735
28.06.2019;8,886;31.30;0.1235;2.1109;1.80976
29.06.2019;8,887;31.00;0.1158;2.0263;1.83465
30.06.2019;8,888;30.95;0.1099;1.9479;1.85542
01.07.2019;8,889;31.70;0.1051;1.8761;1.87354
02.07.2019;8,890;30.40;0.1042;1.8111;1.88000
03.07.2019;8,891;28.35;0.1271;1.7537;1.84448
04.07.2019;8,892;27.90;0.1801;1.7097;1.77084
05.07.2019;8,893;29.05;0.1473;1.7153;1.77080
06.07.2019;8,894;29.65;0.1311;1.9075;1.79608
07.07.2019;8,895;30.05;0.1213;2.5067;1.82100
08.07.2019;8,896;30.95;0.1143;3.3327;1.84252
09.07.2019;8,897;31.40;0.1086;3.8317;1.86188
10.07.2019;8,898;31.65;0.1039;3.9142;1.87936
11.07.2019;8,899;31.50;0.1118;3.7791;1.86555
12.07.2019;8,900;32.40;0.1078;3.5673;1.87806
13.07.2019;8,901;33.10;0.1034;3.3405;1.89187
14.07.2019;8,902;32.90;0.0993;3.1222;1.90611
15.07.2019;8,903;33.10;0.0956;2.9203;1.92079
16.07.2019;8,904;33.50;0.0929;2.7369;1.93231
17.07.2019;8,905;33.25;0.0987;2.5717;1.91482
18.07.2019;8,906;33.85;0.0958;2.4240;1.92576
19.07.2019;8,907;34.90;0.0926;2.2930;1.93895
20.07.2019;8,908;34.90;0.0895;2.1777;1.95387
21.07.2019;8,909;32.95;0.1285;2.0773;1.87789
22.07.2019;8,910;32.20;0.1251;1.9907;1.87049
23.07.2019;8,911;32.25;0.1177;1.9165;1.87383
24.07.2019;8,912;31.10;0.1204;1.8530;1.86404
25.07.2019;8,913;29.70;0.1487;1.7982;1.82217
26.07.2019;8,914;29.25;0.1784;1.7500;1.76154
27.07.2019;8,915;30.75;0.1464;1.7063;1.76804
28.07.2019;8,916;32.25;0.1304;1.6652;1.79661
29.07.2019;8,917;32.65;0.1203;1.6255;1.82317
30.07.2019;8,918;30.75;0.1923;1.5860;1.73251
31.07.2019;8,919;30.50;0.1732;1.5463;1.71710
01.08.2019;8,920;29.45;0.1506;1.5061;1.74916
02.08.2019;8,921;28.90;0.1337;1.4655;1.78525
03.08.2019;8,922;29.65;0.1231;1.4248;1.81364
04.08.2019;8,923;29.30;0.1184;1.3840;1.83077
05.08.2019;8,924;29.95;0.1125;1.3435;1.85012
06.08.2019;8,925;30.90;0.1102;1.3037;1.86063
07.08.2019;8,926;30.90;0.1058;1.2645;1.87622
08.08.2019;8,927;31.80;0.1016;1.2263;1.89179
09.08.2019;8,928;30.80;0.0996;1.1892;1.90053
10.08.2019;8,929;29.65;0.2660;1.1533;1.58879
11.08.2019;8,930;30.05;0.2243;1.1187;1.62186
12.08.2019;8,931;30.10;0.1764;1.0854;1.69364
13.08.2019;8,932;30.05;0.1455;1.0537;1.75218
14.08.2019;8,933;29.70;0.1388;1.0242;1.77637
15.08.2019;8,934;30.40;0.1994;0.9985;1.70282
16.08.2019;8,935;30.25;0.1812;0.9799;1.69766
17.08.2019;8,936;30.15;0.1467;0.9755;1.75051
18.08.2019;8,937;30.60;0.1306;1.0280;1.78988
19.08.2019;8,938;31.15;0.1207;1.8874;1.81908
20.08.2019;8,939;30.30;0.1135;5.3593;1.84260
21.08.2019;8,940;30.90;0.1082;7.1009;1.86184
22.08.2019;8,941;30.80;0.1038;6.8438;1.87889
23.08.2019;8,942;30.40;0.1132;6.3099;1.86261
24.08.2019;8,943;29.80;0.1536;5.8895;1.80933
25.08.2019;8,944;29.75;0.1819;5.6107;1.74754
26.08.2019;8,945;29.25;0.1615;5.3974;1.73977
27.08.2019;8,946;29.30;0.1600;5.1703;1.74320
28.08.2019;8,947;29.80;0.1673;4.9006;1.73497
29.08.2019;8,948;29.55;0.1454;4.6002;1.76277
30.08.2019;8,949;28.10;0.2248;4.2920;1.65171
31.08.2019;8,950;26.70;0.3179;3.9931;1.47502
01.09.2019;8,951;28.80;0.1697;3.7131;1.69529
02.09.2019;8,952;27.05;0.3125;3.4558;1.48404
03.09.2019;8,953;26.75;0.2312;3.5642;1.61037
04.09.2019;8,954;27.55;0.2139;36.8111;1.63967
05.09.2019;8,955;27.95;0.2052;47.0386;1.65516
06.09.2019;8,956;28.70;0.1587;32.8239;1.72342
07.09.2019;8,957;29.05;0.1427;25.1670;1.76306
08.09.2019;8,958;29.80;0.1391;20.5197;1.78014
09.09.2019;8,959;29.55;0.1825;17.3869;1.72953
10.09.2019;8,960;28.75;0.1476;15.0217;1.75604
11.09.2019;8,961;28.45;0.1914;13.0060;1.70593
12.09.2019;8,962;29.50;0.1523;11.2390;1.74194
13.09.2019;8,963;30.00;0.1385;9.7351;1.77441
14.09.2019;8,964;29.90;0.1316;8.4873;1.79582
15.09.2019;8,965;30.10;0.1223;7.4625;1.82015
16.09.2019;8,966;30.55;0.1151;6.6228;1.84107
17.09.2019;8,967;30.75;0.1094;5.9367;1.85992
18.09.2019;8,968;30.40;0.1930;5.3824;1.74822
19.09.2019;8,969;30.65;0.1506;4.9485;1.75475
20.09.2019;8,970;29.90;0.1346;4.6309;1.78462
21.09.2019;8,971;29.80;0.2455;4.4206;1.61305
22.09.2019;8,972;29.60;0.1940;4.2892;1.66685
23.09.2019;8,973;29.30;0.1505;4.1893;1.73874
24.09.2019;8,974;29.20;0.1327;4.0776;1.78301
25.09.2019;8,975;29.35;0.1221;3.9339;1.81412
26.09.2019;8,976;30.00;0.1147;3.7606;1.83824
27.09.2019;8,977;29.65;0.1090;3.5708;1.85856
28.09.2019;8,978;29.90;0.1041;3.3922;1.87707
29.09.2019;8,979;29.80;0.1001;3.3739;1.89363
30.09.2019;8,980;29.80;0.0968;4.0657;1.90832
01.10.2019;8,981;30.40;0.0935;5.5038;1.92428
02.10.2019;8,982;31.05;0.0905;6.2264;1.94026
03.10.2019;8,983;30.90;0.0877;6.0711;1.95702
04.10.2019;8,984;29.50;0.0851;5.6165;1.97499
05.10.2019;8,985;29.10;0.2589;5.1265;1.63139
06.10.2019;8,986;29.15;0.1889;4.6746;1.67331
